id,code,province,date,avg_temp,min_temp,max_temp,avg_relative_humidity
382,60000,Gyeongsangbuk-do,1/24/2016,-10.2,-13.7,-6.4,29.3
383,61000,Gyeongsangnam-do,1/24/2016,-9.5,-12.6,-6.5,43.3
384,70000,Jeju-do,1/24/2016,-3,-5.8,0.3,76.3
385,10000,Seoul,1/25/2016,-9.4,-14.3,-3.4,47.1
386,11000,Busan,1/25/2016,-2.6,-8.2,2.4,44.8
387,12000,Daegu,1/25/2016,-5,-10.2,0.1,54.9
388,13000,Gwangju,1/25/2016,-5.5,-11.2,-1.5,77.6
389,14000,Incheon,1/25/2016,-7.6,-12,-4,61.5
390,15000,Daejeon,1/25/2016,-7.8,-14.2,-2.1,75.1
391,16000,Ulsan,1/25/2016,-2.9,-7.4,2.3,42.6
392,20000,Gyeonggi-do,1/25/2016,-8.2,-14.4,-2.4,55.6
393,30000,Gangwon-do,1/25/2016,-5,-10.6,1,26.4
394,40000,Chungcheongbuk-do,1/25/2016,-9.7,-17,-2.7,52.6
395,41000,Chungcheongnam-do,1/25/2016,-7.9,-11.3,-3.5,88.1
396,50000,Jeollabuk-do,1/25/2016,-6.8,-12.8,-2.1,70.1
397,51000,Jeollanam-do,1/25/2016,-2.9,-7.4,1.7,50.4
398,60000,Gyeongsangbuk-do,1/25/2016,-5.7,-10.8,-0.3,34.6
399,61000,Gyeongsangnam-do,1/25/2016,-4.7,-10.9,1.1,45.6
400,70000,Jeju-do,1/25/2016,1.9,-1.1,4.1,73.6
401,10000,Seoul,1/26/2016,-3.3,-8.5,1.7,64.5
402,11000,Busan,1/26/2016,1.4,-3.9,7.3,49.4
403,12000,Daegu,1/26/2016,-0.7,-5.5,4.9,59.5
404,13000,Gwangju,1/26/2016,-0.2,-3.8,4,74.8
405,14000,Incheon,1/26/2016,-1.1,-5.4,2.9,80.5
406,15000,Daejeon,1/26/2016,-1.8,-6.3,3.5,76.3
407,16000,Ulsan,1/26/2016,0.8,-4.3,7.6,52.9
408,20000,Gyeonggi-do,1/26/2016,-2.8,-6.5,3.3,75.5
409,30000,Gangwon-do,1/26/2016,0.4,-3.8,4.1,34
410,40000,Chungcheongbuk-do,1/26/2016,-5,-10.6,0.5,73.8
411,41000,Chungcheongnam-do,1/26/2016,-1.8,-6.8,3.4,82.9
412,50000,Jeollabuk-do,1/26/2016,-0.6,-4.9,3.2,73.8
413,51000,Jeollanam-do,1/26/2016,1.5,-2.5,5.1,52.6
414,60000,Gyeongsangbuk-do,1/26/2016,-0.4,-5.8,4.9,43
415,61000,Gyeongsangnam-do,1/26/2016,-1.2,-7.3,6.1,50.6
416,70000,Jeju-do,1/26/2016,5.5,3.8,7.2,60.8
417,10000,Seoul,1/27/2016,-1.1,-4.7,4.3,56.3
418,11000,Busan,1/27/2016,4.7,0.7,9.2,52.5
419,12000,Daegu,1/27/2016,0.9,-4.4,8.1,56.4
420,13000,Gwangju,1/27/2016,2,-1.4,6.7,75.9
421,14000,Incheon,1/27/2016,-0.2,-3.4,3.7,71.9
422,15000,Daejeon,1/27/2016,-0.1,-4.8,5.8,71.6
423,16000,Ulsan,1/27/2016,2.3,-3.3,9.7,54.8
424,20000,Gyeonggi-do,1/27/2016,-0.7,-5.5,4.8,68.8
425,30000,Gangwon-do,1/27/2016,2.7,0,6.5,32.1
426,40000,Chungcheongbuk-do,1/27/2016,-2.8,-8.2,4.4,63.8
427,41000,Chungcheongnam-do,1/27/2016,-2.3,-8.2,4.1,84.6
428,50000,Jeollabuk-do,1/27/2016,0.9,-2.4,4.9,69.8
429,51000,Jeollanam-do,1/27/2016,4.1,1.3,7.9,49.5
430,60000,Gyeongsangbuk-do,1/27/2016,2.7,-3.2,7.4,37.8
431,61000,Gyeongsangnam-do,1/27/2016,1.4,-3.7,7.8,55.9
432,70000,Jeju-do,1/27/2016,7.2,4.5,9.6,57.9
433,10000,Seoul,1/28/2016,-0.5,-5.6,3.5,51.5
434,11000,Busan,1/28/2016,4.4,2.1,6,69.9
435,12000,Daegu,1/28/2016,-0.7,-4.4,2.5,76.1
436,13000,Gwangju,1/28/2016,2.6,0.4,4.8,87.6
437,14000,Incheon,1/28/2016,0.6,-2.9,3.5,63.3
438,15000,Daejeon,1/28/2016,-0.4,-5,2.4,78.4
439,16000,Ulsan,1/28/2016,1.9,-1.5,4.4,74
440,20000,Gyeonggi-do,1/28/2016,0.2,-6.8,5.2,59.3
441,30000,Gangwon-do,1/28/2016,2.1,-0.1,5.9,37.1
442,40000,Chungcheongbuk-do,1/28/2016,-2.2,-9.3,2,63.6
443,41000,Chungcheongnam-do,1/28/2016,0.3,-6.7,2.6,73.5
444,50000,Jeollabuk-do,1/28/2016,0.7,-2.6,2.6,84.9
445,51000,Jeollanam-do,1/28/2016,3.4,2.1,4.4,72.4
446,60000,Gyeongsangbuk-do,1/28/2016,3.6,0.5,6.6,42.9
447,61000,Gyeongsangnam-do,1/28/2016,1,-0.6,2.8,67.4
448,70000,Jeju-do,1/28/2016,8.6,5.8,11.5,92.3
449,10000,Seoul,1/29/2016,1.9,-1.4,5.4,43.6
450,11000,Busan,1/29/2016,4.6,3.5,5.3,91.9
451,12000,Daegu,1/29/2016,0.9,-0.2,1.8,98
452,13000,Gwangju,1/29/2016,3.9,3,5.1,97.5
453,14000,Incheon,1/29/2016,1.5,-0.7,4.8,55
454,15000,Daejeon,1/29/2016,3,1,5.7,81.1
455,16000,Ulsan,1/29/2016,4.5,3.1,5.5,96.4
456,20000,Gyeonggi-do,1/29/2016,2,-1.6,6.5,52.6
457,30000,Gangwon-do,1/29/2016,0.8,0.2,2.7,76.6
458,40000,Chungcheongbuk-do,1/29/2016,3.2,-0.2,6.8,58.4
459,41000,Chungcheongnam-do,1/29/2016,1.6,-0.8,3.2,69
460,50000,Jeollabuk-do,1/29/2016,2.6,1.3,4.5,95.3
461,51000,Jeollanam-do,1/29/2016,4.2,3.5,5.1,77.4
462,60000,Gyeongsangbuk-do,1/29/2016,3.4,1.1,5.3,87.5
463,61000,Gyeongsangnam-do,1/29/2016,2.6,1.1,3.7,83.3
464,70000,Jeju-do,1/29/2016,8.6,7.7,10,92
465,10000,Seoul,1/30/2016,0.6,-2.5,5.2,59.5
466,11000,Busan,1/30/2016,6.1,4.5,8.7,78.6
467,12000,Daegu,1/30/2016,2.1,0,4.8,95
468,13000,Gwangju,1/30/2016,3.7,0.5,9.8,81.9
469,14000,Incheon,1/30/2016,-0.1,-2.3,3.7,77
470,15000,Daejeon,1/30/2016,3.3,-1.1,10,78.8
471,16000,Ulsan,1/30/2016,5,2,6.7,91.5
472,20000,Gyeonggi-do,1/30/2016,0.6,-4.1,7.5,71.4
473,30000,Gangwon-do,1/30/2016,1.3,-0.1,4.2,87.9
474,40000,Chungcheongbuk-do,1/30/2016,1.4,-3.5,8.3,65.5
475,41000,Chungcheongnam-do,1/30/2016,-0.1,-4.2,4.4,88.5
476,50000,Jeollabuk-do,1/30/2016,2,0.3,5.3,90.5
477,51000,Jeollanam-do,1/30/2016,5.6,4.2,7.2,68.1
478,60000,Gyeongsangbuk-do,1/30/2016,2.9,-0.4,6,91.8
479,61000,Gyeongsangnam-do,1/30/2016,3.8,0.7,7,77.8
480,70000,Jeju-do,1/30/2016,7.9,6.5,9,82.6
481,10000,Seoul,1/31/2016,-3.9,-6.5,0.3,34
482,11000,Busan,1/31/2016,3.8,1.4,7,62.6
483,12000,Daegu,1/31/2016,1.2,-1.5,4.2,61
484,13000,Gwangju,1/31/2016,-0.2,-1.9,2.2,63.9
485,14000,Incheon,1/31/2016,-3.9,-6.1,-0.6,52.8
486,15000,Daejeon,1/31/2016,-1.5,-4.2,2.9,61.4
487,16000,Ulsan,1/31/2016,2.4,-0.6,7.1,58.3
488,20000,Gyeonggi-do,1/31/2016,-2.6,-4.9,0.7,48.4
489,30000,Gangwon-do,1/31/2016,0.1,-2,4.3,54.1
490,40000,Chungcheongbuk-do,1/31/2016,-3.1,-6.9,1.8,51.6
491,41000,Chungcheongnam-do,1/31/2016,-2.2,-4.2,0,66.6
492,50000,Jeollabuk-do,1/31/2016,-1,-3.1,1.1,69.3
493,51000,Jeollanam-do,1/31/2016,2,-0.1,5.1,46.1
494,60000,Gyeongsangbuk-do,1/31/2016,1.6,-1.6,4.5,47.6
495,61000,Gyeongsangnam-do,1/31/2016,1.5,-0.8,4.7,63.8
496,70000,Jeju-do,1/31/2016,4.6,3.1,6.5,69.3
497,10000,Seoul,2/1/2016,-6,-9.1,-1,36
498,11000,Busan,2/1/2016,1.7,-1.2,7.3,34.3
499,12000,Daegu,2/1/2016,-1.2,-3.7,2.7,40.5
500,13000,Gwangju,2/1/2016,-2.2,-4,0.7,58.9
501,14000,Incheon,2/1/2016,-5.4,-7.4,-2.4,47.1
502,15000,Daejeon,2/1/2016,-3.9,-7.4,1.7,54.9
503,16000,Ulsan,2/1/2016,1.3,-1.6,6.7,30.4
504,20000,Gyeonggi-do,2/1/2016,-4.9,-8,-0.4,40.4
505,30000,Gangwon-do,2/1/2016,-1.6,-4.7,2.9,36.9
506,40000,Chungcheongbuk-do,2/1/2016,-5.9,-10.6,0,47
507,41000,Chungcheongnam-do,2/1/2016,-5.8,-10,-1.5,73.3
508,50000,Jeollabuk-do,2/1/2016,-3.2,-5.5,0.6,59.6
509,51000,Jeollanam-do,2/1/2016,-0.8,-3.3,3.2,40.4
510,60000,Gyeongsangbuk-do,2/1/2016,-0.3,-3,4,29
511,61000,Gyeongsangnam-do,2/1/2016,-0.6,-3.2,3.4,38.5
512,70000,Jeju-do,2/1/2016,2.7,1.6,3.6,65.9
513,10000,Seoul,2/2/2016,-5.3,-10,0.9,41.8
514,11000,Busan,2/2/2016,1.2,-4,7.9,30.8
515,12000,Daegu,2/2/2016,-1.9,-5.3,3.9,43
516,13000,Gwangju,2/2/2016,-2.1,-5.7,2.3,52.6
517,14000,Incheon,2/2/2016,-4.2,-7.5,-0.3,51.4
518,15000,Daejeon,2/2/2016,-3.9,-9.7,2.6,53.1
519,16000,Ulsan,2/2/2016,0.5,-4.8,6.1,32
520,20000,Gyeonggi-do,2/2/2016,-4.7,-10.5,2.3,47.8
521,30000,Gangwon-do,2/2/2016,-2.1,-5.6,2.2,36
522,40000,Chungcheongbuk-do,2/2/2016,-6.8,-13.4,1.5,48
523,41000,Chungcheongnam-do,2/2/2016,-6,-11.5,0.2,74.8
524,50000,Jeollabuk-do,2/2/2016,-3.1,-7.9,1.5,63.6
525,51000,Jeollanam-do,2/2/2016,-0.3,-4.1,5.2,37.9
526,60000,Gyeongsangbuk-do,2/2/2016,-1.6,-5.1,5.3,35
527,61000,Gyeongsangnam-do,2/2/2016,-1.7,-6.1,3.1,32.1
528,70000,Jeju-do,2/2/2016,2.8,2,4.7,62.6
529,10000,Seoul,2/3/2016,-2.4,-8.3,4,49.6
530,11000,Busan,2/3/2016,1.9,-2.8,7.5,37.3
531,12000,Daegu,2/3/2016,-0.4,-6.1,5.3,50.4
532,13000,Gwangju,2/3/2016,-0.1,-5.9,5.7,56.5
533,14000,Incheon,2/3/2016,-0.9,-5.4,4.1,58.8
534,15000,Daejeon,2/3/2016,-1.9,-9.1,5.4,62.3
535,16000,Ulsan,2/3/2016,1.4,-3,7.2,34.8
536,20000,Gyeonggi-do,2/3/2016,-2.7,-9.1,5.4,61.9
537,30000,Gangwon-do,2/3/2016,0.4,-4.6,4.8,30.6
538,40000,Chungcheongbuk-do,2/3/2016,-4.9,-13.1,3.2,53.5
539,41000,Chungcheongnam-do,2/3/2016,-3.2,-9.8,4.1,82.5
540,50000,Jeollabuk-do,2/3/2016,-1.3,-7,4.6,65.3
541,51000,Jeollanam-do,2/3/2016,1.3,-2.8,6.7,39
542,60000,Gyeongsangbuk-do,2/3/2016,0.4,-4.3,5.1,29
543,61000,Gyeongsangnam-do,2/3/2016,-0.1,-4.1,4.8,38.9
544,70000,Jeju-do,2/3/2016,4.8,2.3,6.8,53.8
545,10000,Seoul,2/4/2016,-0.7,-4,3.9,50.1
546,11000,Busan,2/4/2016,3.2,-0.8,7.3,41
547,12000,Daegu,2/4/2016,2.3,-2.4,6.5,48.4
548,13000,Gwangju,2/4/2016,0.7,-3.8,6.5,58.9
549,14000,Incheon,2/4/2016,0.3,-2.8,3.9,67.8
550,15000,Daejeon,2/4/2016,-0.5,-6.3,5.9,56
551,16000,Ulsan,2/4/2016,3.2,-2,7,40
552,20000,Gyeonggi-do,2/4/2016,0,-4.6,6.2,60.6
553,30000,Gangwon-do,2/4/2016,3.2,-0.4,8,31.8
554,40000,Chungcheongbuk-do,2/4/2016,-0.9,-6.7,5.5,51.1
555,41000,Chungcheongnam-do,2/4/2016,-1.3,-7.6,4.6,72.8
556,50000,Jeollabuk-do,2/4/2016,0.1,-4.7,4.8,64.4
557,51000,Jeollanam-do,2/4/2016,3.3,0.5,7,37
558,60000,Gyeongsangbuk-do,2/4/2016,2.4,-2.7,6.7,38.3
559,61000,Gyeongsangnam-do,2/4/2016,1.8,-3,6.5,41.5
560,70000,Jeju-do,2/4/2016,6.9,5.2,9.4,49
561,10000,Seoul,2/5/2016,-2.2,-6.8,3.4,39.4
562,11000,Busan,2/5/2016,4.1,0.3,10.1,29.4
563,12000,Daegu,2/5/2016,1.8,-1.8,6,35
564,13000,Gwangju,2/5/2016,1.2,-2.2,5.7,53.6
565,14000,Incheon,2/5/2016,-1.3,-5,2.5,56.4
566,15000,Daejeon,2/5/2016,-0.7,-5.7,5.5,51
567,16000,Ulsan,2/5/2016,3.9,-1,9.9,25.4
568,20000,Gyeonggi-do,2/5/2016,-1.7,-7.4,4.2,45.8
569,30000,Gangwon-do,2/5/2016,1.6,-0.9,5.3,21.8
570,40000,Chungcheongbuk-do,2/5/2016,-3.1,-9.6,3.7,46.4
571,41000,Chungcheongnam-do,2/5/2016,-2.1,-8.2,3.9,70
572,50000,Jeollabuk-do,2/5/2016,-0.4,-4.5,4.4,64.1
573,51000,Jeollanam-do,2/5/2016,3.2,0.4,8.1,29
574,60000,Gyeongsangbuk-do,2/5/2016,1.4,-1.8,6.5,26.9
575,61000,Gyeongsangnam-do,2/5/2016,3.2,-1.4,8.7,29.1
576,70000,Jeju-do,2/5/2016,6,4.6,8.5,57.4
577,10000,Seoul,2/6/2016,-3.1,-6.2,2,38.6
578,11000,Busan,2/6/2016,2.4,-0.7,7,37.8
579,12000,Daegu,2/6/2016,0.2,-4.4,4.5,41
580,13000,Gwangju,2/6/2016,-0.4,-2.4,2.8,59.1
581,14000,Incheon,2/6/2016,-2.5,-4.6,0.5,53.4
582,15000,Daejeon,2/6/2016,-1.6,-4.6,3.4,51.5
583,16000,Ulsan,2/6/2016,2.1,-1.3,6.6,33.4
584,20000,Gyeonggi-do,2/6/2016,-2.3,-7.7,2.8,44.6
585,30000,Gangwon-do,2/6/2016,-1.4,-3,1.9,68.8
586,40000,Chungcheongbuk-do,2/6/2016,-3.1,-8.4,3,50.4
587,41000,Chungcheongnam-do,2/6/2016,-2.9,-7.3,0.6,66.9
588,50000,Jeollabuk-do,2/6/2016,-1.1,-3.2,3.1,60.9
589,51000,Jeollanam-do,2/6/2016,0.6,-1.7,4.4,41.4
590,60000,Gyeongsangbuk-do,2/6/2016,0.4,-2.8,5.4,50.8
591,61000,Gyeongsangnam-do,2/6/2016,1.1,-3.3,6.2,41.6
592,70000,Jeju-do,2/6/2016,4.2,3,5.8,61.1
593,10000,Seoul,2/7/2016,-2.9,-8.3,3.5,46.5
594,11000,Busan,2/7/2016,3.3,-1.7,9.4,43.6
595,12000,Daegu,2/7/2016,0,-5.4,6.5,45.8
596,13000,Gwangju,2/7/2016,-0.4,-5.6,5.3,52
597,14000,Incheon,2/7/2016,-1.8,-6.3,2.2,61.6
598,15000,Daejeon,2/7/2016,-2.3,-9.1,4.9,54.3
599,16000,Ulsan,2/7/2016,2.3,-2,8.4,54.3
600,20000,Gyeonggi-do,2/7/2016,-2.9,-9.5,3.9,56.5
601,30000,Gangwon-do,2/7/2016,-0.4,-6,5.2,43
602,40000,Chungcheongbuk-do,2/7/2016,-4.8,-12.1,3.8,48.8
603,41000,Chungcheongnam-do,2/7/2016,-3.2,-10.8,3.6,77.4
604,50000,Jeollabuk-do,2/7/2016,-2.1,-7.1,3.2,57
605,51000,Jeollanam-do,2/7/2016,1.1,-3.9,6.2,35.5
606,60000,Gyeongsangbuk-do,2/7/2016,-0.3,-5.6,6.1,52.1
607,61000,Gyeongsangnam-do,2/7/2016,0.9,-2.9,6.7,40.9
608,70000,Jeju-do,2/7/2016,4.3,2.6,7.2,59
609,10000,Seoul,2/8/2016,1.3,-4.3,5.5,62.1
610,11000,Busan,2/8/2016,4.5,-1.2,8.8,39.9
611,12000,Daegu,2/8/2016,2.6,-5.6,8.9,46.8
612,13000,Gwangju,2/8/2016,2.8,-3.5,9.2,59
613,14000,Incheon,2/8/2016,1.9,-2.3,5.8,82.5
614,15000,Daejeon,2/8/2016,2.2,-5.7,8.1,58.9
615,16000,Ulsan,2/8/2016,3.7,-1.4,9,39.9
616,20000,Gyeonggi-do,2/8/2016,2,-5,7.3,63.3
617,30000,Gangwon-do,2/8/2016,2.2,-1.9,5.8,47.8
618,40000,Chungcheongbuk-do,2/8/2016,1,-8.8,6.9,50.3
619,41000,Chungcheongnam-do,2/8/2016,1.5,-6.3,7.8,82.1
620,50000,Jeollabuk-do,2/8/2016,3.2,-3.7,8.3,55.9
621,51000,Jeollanam-do,2/8/2016,4.3,-0.9,8.9,43.9
622,60000,Gyeongsangbuk-do,2/8/2016,2.3,-2.4,7.4,33.8
623,61000,Gyeongsangnam-do,2/8/2016,3.8,-2.2,8.9,36.5
624,70000,Jeju-do,2/8/2016,8.2,4.7,11.2,48.9
625,10000,Seoul,2/9/2016,0.3,-3.9,5.5,52.5
626,11000,Busan,2/9/2016,6.4,3.4,11.9,31.5
627,12000,Daegu,2/9/2016,3.9,-0.6,7.9,36
628,13000,Gwangju,2/9/2016,4,-0.2,8.6,48.6
629,14000,Incheon,2/9/2016,1.6,-1.6,6,64.9
630,15000,Daejeon,2/9/2016,2.6,-1,7.8,48.1
631,16000,Ulsan,2/9/2016,5.8,1.3,9.4,26.9
632,20000,Gyeonggi-do,2/9/2016,1.2,-3.5,7.5,56.6
633,30000,Gangwon-do,2/9/2016,3.1,0.1,6.6,38.5
634,40000,Chungcheongbuk-do,2/9/2016,0.8,-4,6.6,44.4
635,41000,Chungcheongnam-do,2/9/2016,0.8,-4.4,7.3,72.1
636,50000,Jeollabuk-do,2/9/2016,2.9,-0.3,7.4,54.6
637,51000,Jeollanam-do,2/9/2016,5.6,2.6,9.8,29.1
638,60000,Gyeongsangbuk-do,2/9/2016,3.9,0.8,7.4,28
639,61000,Gyeongsangnam-do,2/9/2016,5.9,2.4,10.7,27.1
640,70000,Jeju-do,2/9/2016,8.4,5.2,11.6,48
641,10000,Seoul,2/10/2016,2.7,-4.3,10.7,38.5
642,11000,Busan,2/10/2016,6.3,1.3,11.8,40.4
643,12000,Daegu,2/10/2016,3.3,-4.3,11.9,50.4
644,13000,Gwangju,2/10/2016,5,-2.7,14,48.5
645,14000,Incheon,2/10/2016,3.4,-2.5,8.3,51.5
646,15000,Daejeon,2/10/2016,3.3,-4.6,12.7,48.8
647,16000,Ulsan,2/10/2016,5.3,0,12,46.6
648,20000,Gyeonggi-do,2/10/2016,2.4,-5.6,10.9,54.6
649,30000,Gangwon-do,2/10/2016,2.8,-0.7,7.9,46.5
650,40000,Chungcheongbuk-do,2/10/2016,-0.1,-8.2,11,48
651,41000,Chungcheongnam-do,2/10/2016,1.7,-5.6,10.8,74.5
652,50000,Jeollabuk-do,2/10/2016,4.8,-2.4,12.5,49.3
653,51000,Jeollanam-do,2/10/2016,5,0.9,9.9,45.1
654,60000,Gyeongsangbuk-do,2/10/2016,2.7,-1.6,8.9,46.4
655,61000,Gyeongsangnam-do,2/10/2016,4.5,-0.5,10.1,42.5
656,70000,Jeju-do,2/10/2016,9.9,4.5,16.7,54.6
657,10000,Seoul,2/11/2016,8.1,1.6,13.5,29.3
658,11000,Busan,2/11/2016,9.2,4,14.7,63.9
659,12000,Daegu,2/11/2016,5.5,-2.8,13.3,63.8
660,13000,Gwangju,2/11/2016,10.9,4,17.1,53.3
661,14000,Incheon,2/11/2016,9.3,4,14.5,42.9
662,15000,Daejeon,2/11/2016,6.8,-1.8,14.7,49.5
663,16000,Ulsan,2/11/2016,6.7,-0.7,14.2,73.6
664,20000,Gyeonggi-do,2/11/2016,8.5,0.3,14.8,35.3
665,30000,Gangwon-do,2/11/2016,3.6,-2.7,9.2,65.8
666,40000,Chungcheongbuk-do,2/11/2016,5.8,-5.1,15,40.1
667,41000,Chungcheongnam-do,2/11/2016,9.6,-0.6,15.8,54.4
668,50000,Jeollabuk-do,2/11/2016,11.5,5.4,17.4,45.5
669,51000,Jeollanam-do,2/11/2016,9.2,5.1,12.6,52
670,60000,Gyeongsangbuk-do,2/11/2016,5.7,-2.1,12.8,65.1
671,61000,Gyeongsangnam-do,2/11/2016,8.1,1.4,13.4,58.3
672,70000,Jeju-do,2/11/2016,14.9,9.2,19.5,55.9
673,10000,Seoul,2/12/2016,8.4,6.8,10,95.3
674,11000,Busan,2/12/2016,12.3,9.7,13.9,90.9
675,12000,Daegu,2/12/2016,9.7,5.7,12.6,94
676,13000,Gwangju,2/12/2016,13.7,11.3,15.6,95.8
677,14000,Incheon,2/12/2016,9.7,7.5,11.2,98
678,15000,Daejeon,2/12/2016,10,7.7,11.9,91.4
679,16000,Ulsan,2/12/2016,11.3,6.7,14.7,92.5
680,20000,Gyeonggi-do,2/12/2016,9.5,7.4,10.9,94.8
681,30000,Gangwon-do,2/12/2016,5.2,3.7,8.2,83.3
682,40000,Chungcheongbuk-do,2/12/2016,9.2,8.1,12.7,82
683,41000,Chungcheongnam-do,2/12/2016,10.3,7,11.9,93.9
684,50000,Jeollabuk-do,2/12/2016,13.5,10.3,14.5,89.8
685,51000,Jeollanam-do,2/12/2016,13.2,11.2,15.9,83.4
686,60000,Gyeongsangbuk-do,2/12/2016,9.2,5.1,13.2,92.3
687,61000,Gyeongsangnam-do,2/12/2016,11.5,7.9,14.3,90.3
688,70000,Jeju-do,2/12/2016,17.4,15.7,20.5,79.6
689,10000,Seoul,2/13/2016,11,5.8,14.4,95
690,11000,Busan,2/13/2016,14.5,12.5,15.8,98.8
691,12000,Daegu,2/13/2016,13,10.3,15.9,96.3
692,13000,Gwangju,2/13/2016,14.2,6.5,19.8,94.5
693,14000,Incheon,2/13/2016,11,3.8,15.6,98
694,15000,Daejeon,2/13/2016,13,9,18.7,92.3
695,16000,Ulsan,2/13/2016,14.7,12.3,16.9,95.5
696,20000,Gyeonggi-do,2/13/2016,11.8,4.4,16.6,95.9
697,30000,Gangwon-do,2/13/2016,6.3,4.4,9.1,86.6
698,40000,Chungcheongbuk-do,2/13/2016,11.7,6.9,16.9,91.6
699,41000,Chungcheongnam-do,2/13/2016,11.6,3.3,18,96.3
700,50000,Jeollabuk-do,2/13/2016,14.9,5.5,21.9,88.1
701,51000,Jeollanam-do,2/13/2016,12.9,11.8,14.6,90.6
702,60000,Gyeongsangbuk-do,2/13/2016,11.3,8.2,19.3,91.4
703,61000,Gyeongsangnam-do,2/13/2016,14,12,16,95.1
704,70000,Jeju-do,2/13/2016,14.8,9,19.7,92.4
705,10000,Seoul,2/14/2016,-2.6,-6.8,5.8,73.1
706,11000,Busan,2/14/2016,6.7,-0.4,15.2,59
707,12000,Daegu,2/14/2016,4.2,-2.2,15.6,62.9
708,13000,Gwangju,2/14/2016,0.7,-2.2,6.5,81.1
709,14000,Incheon,2/14/2016,-2.5,-5.8,3.8,80.4
710,15000,Daejeon,2/14/2016,-0.1,-3.6,8.9,73.6
711,16000,Ulsan,2/14/2016,7.7,-0.5,17.4,57.6
712,20000,Gyeonggi-do,2/14/2016,-1.4,-5,4.5,73.5
713,30000,Gangwon-do,2/14/2016,1.4,-1.9,4.7,64.8
714,40000,Chungcheongbuk-do,2/14/2016,-0.6,-4.2,12.3,70.9
715,41000,Chungcheongnam-do,2/14/2016,-1.6,-4.4,3.4,79.8
716,50000,Jeollabuk-do,2/14/2016,0.2,-2.5,5.5,76.8
717,51000,Jeollanam-do,2/14/2016,2.8,-1.1,12.1,59
718,60000,Gyeongsangbuk-do,2/14/2016,3.6,-2.1,9.1,63
719,61000,Gyeongsangnam-do,2/14/2016,5.2,-1.6,14.9,55
720,70000,Jeju-do,2/14/2016,4.3,2.4,9.2,71.3
721,10000,Seoul,2/15/2016,-5.8,-10,-2.3,48.4
722,11000,Busan,2/15/2016,-0.4,-3.5,4.2,40.6
723,12000,Daegu,2/15/2016,-2.2,-5.2,0.9,47
724,13000,Gwangju,2/15/2016,-2.1,-4.2,0.8,73.5
725,14000,Incheon,2/15/2016,-5.3,-8.6,-2.1,61.8
726,15000,Daejeon,2/15/2016,-3.3,-6.7,0.8,56.5
727,16000,Ulsan,2/15/2016,-0.8,-3.7,2.5,35.8
728,20000,Gyeonggi-do,2/15/2016,-4.5,-8.6,-0.5,54.4
729,30000,Gangwon-do,2/15/2016,-2.9,-5.5,0.5,35
730,40000,Chungcheongbuk-do,2/15/2016,-4.8,-8,-1,45.9
731,41000,Chungcheongnam-do,2/15/2016,-3.8,-6.3,-0.9,68.4
732,50000,Jeollabuk-do,2/15/2016,-2.9,-6,0.7,60.3
733,51000,Jeollanam-do,2/15/2016,-1.4,-3.6,1.5,47.5
734,60000,Gyeongsangbuk-do,2/15/2016,-2.6,-5.4,0.7,36.6
735,61000,Gyeongsangnam-do,2/15/2016,-1.4,-4.4,3,38
736,70000,Jeju-do,2/15/2016,2.1,-0.4,3.7,67.4
737,10000,Seoul,2/16/2016,-2.7,-6.7,1.1,65.6
738,11000,Busan,2/16/2016,2.2,-2.3,6.3,52.3
739,12000,Daegu,2/16/2016,1.1,-2.4,4.9,56
740,13000,Gwangju,2/16/2016,1.3,-2.7,5.7,69.9
741,14000,Incheon,2/16/2016,-1.2,-5.3,2.2,77.8
742,15000,Daejeon,2/16/2016,-0.2,-3.7,4.4,73.5
743,16000,Ulsan,2/16/2016,2.3,-2.7,6.6,44.9
744,20000,Gyeonggi-do,2/16/2016,-2.1,-7.3,3.4,78.5
745,30000,Gangwon-do,2/16/2016,0,-4,4.2,41.8
746,40000,Chungcheongbuk-do,2/16/2016,-2.4,-7.7,2.6,70
747,41000,Chungcheongnam-do,2/16/2016,-1,-6.1,4,84.1
748,50000,Jeollabuk-do,2/16/2016,0.7,-2.8,4.8,74.9
749,51000,Jeollanam-do,2/16/2016,1.8,-1.7,5.3,52.1
750,60000,Gyeongsangbuk-do,2/16/2016,0.1,-4.3,3.7,47.9
751,61000,Gyeongsangnam-do,2/16/2016,1,-3.9,6,50.6
752,70000,Jeju-do,2/16/2016,5.7,2.9,7.9,57.3
753,10000,Seoul,2/17/2016,0,-5.2,5.4,53.9
754,11000,Busan,2/17/2016,3.9,-0.6,9.6,41.8
755,12000,Daegu,2/17/2016,2.8,-1.7,7.4,44.1
756,13000,Gwangju,2/17/2016,2.9,-0.9,7.2,56.1
757,14000,Incheon,2/17/2016,1.5,-1.1,4.8,68.5
758,15000,Daejeon,2/17/2016,0.9,-4.3,6.8,61.3
759,16000,Ulsan,2/17/2016,3.3,-0.3,9.3,35.8
760,20000,Gyeonggi-do,2/17/2016,0.4,-5.6,6.2,62.5
761,30000,Gangwon-do,2/17/2016,2.3,-3.3,6.3,32.1
762,40000,Chungcheongbuk-do,2/17/2016,-1.2,-8.8,5.3,53.1
763,41000,Chungcheongnam-do,2/17/2016,0.2,-6.3,6,76.6
764,50000,Jeollabuk-do,2/17/2016,1.5,-2,6.3,68.8
765,51000,Jeollanam-do,2/17/2016,3.6,0.3,7.8,45.4
